67961838,4213 Dickason Ave APT 11, Dallas,TX,75219,2,2,1808,366960
26828806,5924 Melshire Dr, Dallas,TX,75230,3,3,4308,1148673
120753444,2710 Silkwood St, Dallas,TX,75215,3,2,1279,103107
26914346,5131 Whispering Oaks Dr, Dallas,TX,75236,4,3,2271,249339
26702853,5918 Mercedes Ave, Dallas,TX,75206,3,2,2441,674988
26808954,3623 Vinecrest Dr, Dallas,TX,75229,4,2,2146,360521
2102375461,9747-D Whitehurst Dr # 110D, Dallas,TX,75243,2,2,984,Unavailable
69676218,3827 Holland Ave APT C, Dallas,TX,75219,3,4,2181,502348
96521192,711 Elston Dr, Dallas,TX,75232,4,2,1600,Unavailable
26816968,9030 Cardella Ave, Dallas,TX,75217,3,1,884,85076
26785460,5861 Marview Ln, Dallas,TX,75227,3,3,1981,190086
2097545629,Tbd Lights Ranch Rd, Pilot Point,TX,75201,0,0,0,Unavailable
2097545643,11480D Audelia Rd # 248D, Dallas,TX,75243,1,1,730,Unavailable
2099839770,5609 Smu Blvd APT 214, Dallas,TX,75206,2,2,1158,362499
26732831,5018 Wateka Dr, Dallas,TX,75209,2,2,1460,264460
26698516,4419 Jamaica St, Dallas,TX,75210,3,2,1032,80889
96506819,1906 Euclid Ave UNIT A, Dallas,TX,75206,2,3,2522,448038
26911442,6904 Preston Glen Dr, Dallas,TX,75230,3,4,4038,1257499
26686757,3910 Myrtle St, Dallas,TX,75215,3,1,1172,58296
96527763,2507 Jim St, Dallas,TX,75212,5,3,1480,Unavailable
67716829,2041 Echo Lake Dr, Dallas,TX,75253,3,2,1493,110917
69670635,136 Triumph Rd, Dallas,TX,75241,3,3,2080,133439
26692589,2307 Kirby St, Dallas,TX,75204,2,2,1677,285914
26700808,611 Tenison Memorial Dr, Dallas,TX,75223,3,2,1788,374055
26853111,8620 Graywood Dr, Dallas,TX,75243,3,2,1376,193652
2104729807,4130 Newton Ave APT E, Dallas,TX,75219,1,1,947,253876
26707574,6912 Charade Dr, Dallas,TX,75214,4,3,2602,577606
26775854,1209 Grinnell St, Dallas,TX,75216,3,2,1392,68311
61871475,3505 Turtle Creek Blvd APT 6G, Dallas,TX,75219,2,2,1941,834068
26717485,1126 N Clinton Ave, Dallas,TX,75208,4,3,2913,596236
26756251,6530 Tulip Ln, Dallas,TX,75230,4,5,5402,1479027
26731369,7307 Kaywood Dr, Dallas,TX,75209,2,1,1013,172102
26765960,3025 Modree Ave, Dallas,TX,75216,3,2,1588,52190
2099169315,6050 Melody Ln APT 222, Dallas,TX,75231,1,1,500,200711
2109337947,6019 Ridgecrest Rd, Dallas,TX,75231,2,2.1,1173,Unavailable
2097557097,1815 Browder St # 5, Dallas,TX,75215,3,4,2167,Unavailable
2099052500,1815 Browder St # 3, Dallas,TX,75215,3,4,2167,Unavailable
2097557099,1815 Browder St # 2, Dallas,TX,75215,3,4,2167,Unavailable
2097557098,1815 Browder St # 4, Dallas,TX,75215,3,4,2167,Unavailable
26884333,9640 Oakwood Dr, Dallas,TX,75217,3,2,1344,119883
2104420717,2313 N Fitzhugh Ave, Dallas,TX,75204,Studio,--,--,Unavailable
67962008,9006 Rockbrook Dr, Dallas,TX,75220,5,6,6181,1770351
26809542,11531 Cromwell Cir, Dallas,TX,75229,4,3,2212,342971
26733810,5330 Drane Dr, Dallas,TX,75209,4,7,7033,2720133
26701810,2417 Brendenwood Dr, Dallas,TX,75214,0,0,0,1088285
26683477,3306 Dallas St, Dallas,TX,75210,2,1,744,71379
26686416,2701 Dathe St, Dallas,TX,75215,3,2,1850,55542
84004075,2200 Victory Ave APT 1006, Dallas,TX,75219,1,2,1212,474426
2137749193,4423 Wahoo St, Dallas,TX,75210,3,1,912,175646
26683476,3310 Dallas St, Dallas,TX,75210,2,1,836,70524
69677098,1122 Jackson St APT 512, Dallas,TX,75202,1,1,1097,201155
67964553,4108 Office Pkwy APT 223, Dallas,TX,75204,Studio,1,738,143327
26627587,4748 Old Bent Tree Ln APT 1901, Dallas,TX,75287,1,2,887,187018
26807246,3646 Timberview Rd, Dallas,TX,75229,4,4,2594,429579
2097563570,8109A Skillman St # 1003, Dallas,TX,75231,2,1,914,Unavailable
26710587,1031 N Madison Ave, Dallas,TX,75208,3,2,2102,342546
2097564951,5300I Keller Springs Rd # 1036I, Dallas,TX,75248,2,1,836,Unavailable
96515030,2300 Wolf St UNIT 12A, Dallas,TX,75201,3,4,3948,975011
69675225,11108 Manorview Cir, Dallas,TX,75228,4,3,4274,361429
61869881,4241 Buena Vista St APT 15, Dallas,TX,75205,1,1,645,181697
26880360,4108 Echo Glen Dr, Dallas,TX,75244,4,3,2474,458877
26586590,5714 Buffridge Trl, Dallas,TX,75252,5,4,3419,463560
